accepted,creditscore,amount,age,marital,health_ins,creditgrade
0,235,37785853,24,1,0,D
0,251,50119113,80,0,0,D
0,261,41267319,21,0,0,D
0,235,97519512,22,1,0,D
0,253,54592015,77,0,0,D
0,259,32821374,68,0,0,D
0,274,77682220,21,1,0,D
0,237,87834642,88,0,0,D
0,249,79026957,75,1,0,D
0,259,87720562,27,0,0,D
0,243,32081219,86,0,0,D
0,277,65148819,76,0,0,D
0,267,35332674,71,1,0,D
0,268,45401089,20,0,0,D
0,278,16588237,73,1,0,D
0,280,66161595,62,0,0,D
0,244,73027153,89,0,0,D
0,271,5924819,69,0,0,D
0,263,25738523,77,1,0,D
0,269,6854728,79,0,0,D
0,262,66194279,69,0,0,D
0,267,51126855,75,0,0,D
0,253,65668705,66,1,0,D
0,244,5982570,89,0,0,D
0,268,88016080,68,0,0,D
0,263,84698969,62,0,0,D
0,277,9185773,26,1,0,D
0,271,68410874,78,1,0,D
0,270,39591106,71,0,0,D
0,253,19666129,89,0,0,D
0,238,66842075,63,0,0,D
0,248,98363268,88,0,0,D
0,258,15340751,84,0,0,D
0,244,2135860,67,0,0,D
0,276,95129477,19,1,0,D
0,264,56244107,57,0,0,D
0,279,73898323,85,0,0,D
0,257,8246623,87,0,0,D
0,244,55021134,57,1,0,D
0,239,25049358,64,0,0,D
0,258,59168131,68,1,0,D
0,278,32774424,30,1,0,D
0,241,60642560,24,0,0,D
0,237,15850603,68,0,0,D
0,261,4568653,68,0,0,D
0,241,67161675,90,0,0,D
0,277,81024647,65,0,0,D
0,256,13030763,77,0,0,D
0,272,35475067,22,0,0,D
0,278,38140652,70,1,0,D
0,281,88039042,84,0,0,D
0,260,3124593,20,0,0,D
0,243,89209688,25,0,0,D
0,245,90195959,57,0,0,D
0,259,76894795,76,0,0,D
0,276,68135201,74,1,0,D
0,275,83681085,88,0,0,D
0,247,9453986,85,0,0,D
0,254,91368355,89,0,0,D
0,245,91372397,81,0,0,D
0,266,75304853,19,0,0,D
0,269,13492287,67,1,0,D
0,238,1944995,70,0,0,D
0,237,21797822,76,0,0,D
0,280,66733050,87,0,0,D
0,267,49050170,67,1,0,D
0,272,93567515,57,1,0,D
0,281,71507451,77,1,0,D
0,277,51242528,78,1,0,D
0,261,17790858,62,0,0,D
0,245,56967520,27,0,0,D
0,240,64339585,23,0,0,D
0,236,81436803,58,0,0,D
0,243,65388459,88,0,0,D
0,255,59631372,28,0,0,D
0,271,97068635,80,0,0,D
0,269,34926177,59,1,0,D
0,235,41522495,87,0,0,D
0,259,11958381,84,0,0,D
0,241,43088857,29,0,0,D
0,250,19966577,71,0,0,D
0,268,53014089,83,0,0,D
0,268,84132358,83,0,0,D
0,252,93716347,66,0,0,D
0,271,95742087,60,1,0,D
0,245,56958332,87,0,0,D
0,270,56343699,21,0,0,D
0,249,64350113,59,0,0,D
0,253,68868536,29,0,0,D
0,270,71885412,90,0,0,D
0,250,4574841,70,0,0,D
0,258,72455611,18,0,0,D
0,277,90654386,82,0,0,D
0,256,56732813,85,0,0,D
0,267,99147051,27,0,0,D
0,267,39558437,59,1,0,D
0,248,92724985,84,0,0,D
0,254,87531814,27,0,0,D
0,259,67358660,24,0,0,D
0,245,50936173,64,1,0,D
0,236,19370963,61,0,0,D
0,246,37695776,72,0,0,D
0,240,91510963,74,1,0,D
0,264,14269372,74,1,0,D
0,237,72238978,56,1,0,D
0,258,30887967,55,0,0,D
0,269,86102940,80,0,0,D
0,271,38249772,78,0,0,D
0,241,49062434,71,0,0,D
0,251,6053748,25,0,0,D
0,276,8206915,69,0,0,D
0,245,87643208,86,0,0,D
0,267,22574067,27,1,0,D
0,248,54143034,21,0,0,D
0,271,37786427,79,0,0,D
0,279,14740213,18,1,0,D
0,240,53009304,25,1,0,D
0,278,48761494,87,0,0,D
0,249,34887947,67,1,0,D
0,256,33684928,80,0,0,D
0,252,20334027,29,0,0,D
0,252,34572810,88,0,0,D
0,273,5510565,73,0,0,D
0,256,40611297,19,0,0,D
0,247,59782754,69,0,0,D
0,263,83368766,23,0,0,D
0,269,40012291,62,0,0,D
0,236,63097689,55,0,0,D
0,255,53110362,76,0,0,D
0,242,94712193,66,0,0,D
0,246,74169691,88,0,0,D
0,243,13480490,19,0,0,D
0,280,7846974,19,1,0,D
0,278,29581063,88,0,0,D
0,264,6532830,86,0,0,D
0,256,81173036,55,0,0,D
0,241,25840120,65,0,0,D
0,236,36104200,68,0,0,D
0,268,16048736,74,0,0,D
0,263,40157968,26,1,0,D
0,278,30007516,89,0,0,D
0,249,31131844,74,0,0,D
0,242,55191809,90,0,0,D
0,253,43439652,30,0,0,D
0,261,55919210,56,0,0,D
0,268,7294881,70,0,0,D
0,237,18888209,77,0,0,D
0,240,37242818,90,0,0,D
0,264,93338800,29,1,0,D
0,266,25019926,55,1,0,D
0,270,92482471,29,0,0,D
0,255,48589592,29,1,0,D
0,257,19330483,58,0,0,D
0,270,39446922,67,1,0,D
0,258,70025985,88,0,0,D
0,272,43374430,66,0,0,D
0,247,61050429,24,0,0,D
0,267,86616131,21,0,0,D
0,265,99074235,88,0,0,D
0,272,49925961,29,1,0,D
0,274,24693279,76,1,0,D
0,236,83990155,22,0,0,D
0,241,32263302,27,1,0,D
0,247,27798719,27,0,0,D
0,271,97314696,23,0,0,D
0,256,58546147,62,0,0,D
0,254,35548973,70,1,0,D
0,237,59628257,75,0,0,D
0,278,82799593,79,0,0,D
0,247,51042796,62,0,0,D
0,266,8301301,61,1,0,D
0,261,85410305,26,0,0,D
0,280,84383384,81,0,0,D
0,250,34331528,84,0,0,D
0,256,24441085,88,0,0,D
0,244,59760649,23,1,0,D
0,246,73633665,57,0,0,D
0,258,12065956,79,0,0,D
0,273,57384013,64,1,0,D
0,243,39416231,89,0,0,D
0,237,60732661,74,1,0,D
0,278,49143105,83,0,0,D
0,247,84668376,79,0,0,D
0,274,77186938,66,1,0,D
0,261,23802016,79,0,0,D
0,269,47930698,57,0,0,D
0,252,50960371,69,0,0,D
0,272,44795565,62,0,0,D
0,251,31703135,84,0,0,D
0,271,94561501,64,0,0,D
0,260,37141331,70,1,0,D
0,252,66285511,80,0,0,D
0,259,73368382,20,0,0,D
0,247,81137307,59,1,0,D
0,278,66976088,23,1,0,D
0,245,63845356,27,0,0,D
0,241,35243020,81,0,0,D
0,271,85209112,59,1,0,D
0,235,48410485,25,1,0,D
0,268,69917393,90,0,0,D
0,245,88137582,57,0,0,D
0,255,65882090,83,0,0,D
0,253,86665515,61,1,0,D
0,236,66021684,80,0,0,D
0,254,10495739,75,0,0,D
0,273,50345708,88,0,0,D
0,235,62848253,79,0,0,D
0,263,11160960,62,1,0,D
0,253,29306494,63,0,0,D
0,251,29830925,20,1,0,D
0,256,44076558,88,0,0,D
0,267,4833596,89,0,0,D
0,256,25786198,83,0,0,D
0,254,4185592,57,0,0,D
0,253,34991601,24,0,0,D
0,249,39995628,70,0,0,D
0,255,3417541,26,0,0,D
0,275,77053356,87,0,0,D
0,254,86133902,88,0,0,D
0,238,6767420,26,0,0,D
0,253,25920989,29,0,0,D
0,247,18014417,27,0,0,D
0,244,94271447,62,0,0,D
0,263,85260997,79,0,0,D
0,255,11744001,21,1,0,D
0,252,3542672,59,1,0,D
0,264,89080902,85,0,0,D
0,235,79841894,73,0,0,D
0,261,3959300,22,0,0,D
0,253,60372391,73,0,0,D
0,254,29834225,72,1,0,D
0,243,32295933,68,1,0,D
0,251,56539330,81,0,0,D
0,260,90283246,75,0,0,D
0,239,3769649,72,0,0,D
0,266,41046139,84,0,0,D
0,237,48836068,77,0,0,D
0,237,29328969,72,0,0,D
0,260,27019971,72,0,0,D
0,272,6859379,55,1,0,D
0,256,79074207,18,0,0,D
0,278,26271181,62,1,0,D
0,258,87028967,71,0,0,D
0,263,18675478,20,0,0,D
0,242,70996039,24,0,0,D
0,279,45174915,60,0,0,D
0,256,2135617,55,1,0,D
0,253,83896678,55,0,0,D
0,261,60126862,67,0,0,D
0,268,82067943,64,1,0,D
0,272,81046495,26,0,0,D
0,260,3209443,67,1,0,D
0,259,13941329,86,0,0,D
0,270,53480463,55,0,0,D
0,260,78489897,27,0,0,D
0,239,1093391,23,0,0,D
0,274,98494001,63,1,0,D
0,237,81721028,82,0,0,D
0,240,37965959,79,0,0,D
0,238,12379182,29,0,0,D
0,255,14785614,60,0,0,D
0,238,59316223,80,0,0,D
0,249,27445810,90,0,0,D
0,251,44232208,76,1,0,D
0,260,79108291,61,0,0,D
0,265,21319239,84,0,0,D
0,254,83583599,57,0,0,D
0,275,36185033,28,0,0,D
0,255,80882058,62,1,0,D
0,262,40641499,25,1,0,D
0,259,12533490,60,0,0,D
0,235,88733255,81,0,0,D
0,242,18877809,64,0,0,D
0,248,28616328,25,0,0,D
0,269,44031277,73,0,0,D
0,263,66870064,80,0,0,D
0,252,1708032,56,1,0,D
0,239,79096846,55,0,0,D
0,261,95646829,64,0,0,D
0,262,71337367,59,0,0,D
0,261,1173936,75,1,0,D
0,266,4995908,75,0,0,D
0,256,60875669,72,0,0,D
0,281,42718108,83,0,0,D
0,275,27762557,28,0,0,D
0,243,6673004,56,1,0,D
0,237,5153104,85,0,0,D
0,265,1002034,56,1,0,D
0,278,6759318,28,0,0,D
0,281,29516244,65,1,0,D
0,263,6308559,26,0,0,D
0,243,28044504,73,0,0,D
0,246,88925957,79,0,0,D
0,237,45226777,78,0,0,D
0,254,58408684,88,0,0,D
0,261,98102801,74,0,0,D
0,262,13894904,71,0,0,D
0,260,7576400,58,0,0,D
0,246,16918466,90,0,0,D
0,254,93905923,60,1,0,D
0,279,35313794,61,0,0,D
0,260,37595832,30,0,0,D
0,274,42783651,89,0,0,D
0,251,80571871,58,0,0,D
0,240,36958130,87,0,0,D
0,277,56932911,87,0,0,D
0,249,28123004,60,0,0,D
0,264,79197204,56,0,0,D
0,263,19373840,25,1,0,D
0,265,50984904,81,0,0,D
0,235,92331923,78,1,0,D
0,263,67499924,56,1,0,D
0,238,90126031,75,0,0,D
0,247,91452006,73,0,0,D
0,245,77371910,84,0,0,D
0,247,93098840,59,1,0,D
0,251,68245067,78,1,0,D
0,251,91509522,55,0,0,D
0,267,83681720,77,0,0,D
0,247,8788763,89,0,0,D
0,252,48124338,82,0,0,D
0,249,81504303,64,0,0,D
0,252,33653316,81,0,0,D
0,273,66861854,62,0,0,D
0,281,53623051,73,1,0,D
0,243,10727597,86,0,0,D
0,270,55009542,19,0,0,D
0,255,78901644,25,0,0,D
0,253,91087570,77,0,0,D
0,254,62045517,59,0,0,D
0,277,38395370,81,0,0,D
0,250,14304771,83,0,0,D
0,272,81060682,21,0,0,D
0,275,35143690,74,0,0,D
0,235,46683795,88,0,0,D
0,239,24971711,73,0,0,D
0,281,86261435,30,0,0,D
0,248,77027118,71,1,0,D
0,239,25940354,80,0,0,D
0,270,78747335,55,0,0,D
0,254,57709876,73,1,0,D
0,244,29278050,70,1,0,D
0,245,67771492,90,0,0,D
0,236,55617362,71,1,0,D
0,246,3278620,59,1,0,D
0,244,51034084,71,0,0,D
0,278,34322544,22,1,0,D
0,263,43633982,80,0,0,D
0,241,73390939,71,0,0,D
0,260,39166851,70,0,0,D
0,251,92671178,65,0,0,D
0,272,2588125,63,0,0,D
0,246,8925407,79,0,0,D
0,236,56750378,89,0,0,D
0,265,66947251,58,0,0,D
0,278,93980840,77,0,0,D
0,257,18566586,24,0,0,D
0,264,77221390,80,0,0,D
0,280,48244568,59,0,0,D
0,277,72052077,69,0,0,D
0,240,30533149,84,0,0,D
0,248,85779606,79,0,0,D
0,249,11150940,59,0,0,D
0,258,64855169,23,0,0,D
0,272,8587382,67,0,0,D
0,248,3109884,55,0,0,D
0,266,81945005,72,0,0,D
0,277,44068141,85,0,0,D
0,239,9203433,70,1,0,D
0,237,11010276,21,0,0,D
0,250,14250739,58,1,0,D
0,279,16296720,21,0,0,D
0,258,10812916,71,1,0,D
0,248,48411687,59,0,0,D
0,255,22803562,82,0,0,D
0,236,29911126,58,1,0,D
0,260,94977129,83,0,0,D
0,261,77875116,79,0,0,D
0,249,9504855,27,0,0,D
0,274,14448939,86,0,0,D
0,241,15980562,26,0,0,D
0,241,88239683,72,0,0,D
0,256,97872746,27,0,0,D
0,252,40956411,25,0,0,D
0,262,53666040,74,0,0,D
0,265,47045608,19,0,0,D
0,260,90214457,69,0,0,D
0,247,57072605,76,1,0,D
0,272,51796977,22,1,0,D
0,236,51244148,30,0,0,D
0,280,24274363,57,0,0,D
0,280,76111968,18,1,0,D
0,257,59313554,83,0,0,D
0,263,2761600,88,0,0,D
0,251,30873996,73,1,0,D
0,238,20747275,80,0,0,D
0,245,10899035,83,0,0,D
0,250,67636015,84,0,0,D
0,267,81048071,69,1,0,D
0,258,8719436,56,1,0,D
0,256,39510254,57,1,0,D
0,280,45128073,78,0,0,D
0,255,73385182,30,1,0,D
0,274,55252536,68,0,0,D
0,273,18173447,59,1,0,D
0,271,27898255,84,0,0,D
0,273,40165403,67,0,0,D
0,281,57804129,65,1,0,D
0,239,22358444,73,1,0,D
0,264,80125633,80,0,0,D
0,251,80064405,20,0,0,D
0,260,59430846,30,1,0,D
0,239,66858069,81,0,0,D
0,281,81771786,89,0,0,D
0,261,19669966,78,1,0,D
0,265,53180925,21,0,0,D
0,262,3270226,19,1,0,D
0,266,65860738,24,0,0,D
0,281,82222146,83,0,0,D
0,266,54984395,27,1,0,D
0,236,81482914,84,0,0,D
0,274,95373094,28,0,0,D
0,251,79568253,87,0,0,D
0,255,19272432,80,0,0,D
0,246,22574842,71,0,0,D
0,239,81497445,73,0,0,D
0,277,26820413,74,0,0,D
0,259,66457082,72,1,0,D
0,246,95009868,60,1,0,D
0,258,30583647,81,0,0,D
0,250,27996564,29,0,0,D
0,256,17898974,82,0,0,D
0,270,62200412,27,0,0,D
0,271,68500092,59,0,0,D
0,256,6852669,65,0,0,D
0,257,19460792,24,0,0,D
0,257,39918254,90,0,0,D
0,256,13767523,66,1,0,D
0,254,30635324,57,1,0,D
0,238,17278577,62,0,0,D
0,238,74546578,56,0,0,D
0,245,96051096,78,0,0,D
0,244,56390854,60,1,0,D
0,268,7544785,27,0,0,D
0,279,39827456,55,1,0,D
0,237,25798617,81,0,0,D
0,255,27628039,71,0,0,D
0,238,69132727,82,0,0,D
0,261,46863575,72,0,0,D
0,280,43791983,28,0,0,D
0,277,49243126,25,0,0,D
0,262,38891558,18,0,0,D
0,237,20239784,88,0,0,D
0,264,46238667,60,0,0,D
0,250,30320943,58,0,0,D
0,254,78157080,66,0,0,D
0,253,70785407,78,1,0,D
0,249,32039851,57,1,0,D
0,266,65408370,76,0,0,D
0,256,41141640,66,1,0,D
0,254,92529912,80,0,0,D
0,274,73944379,86,0,0,D
0,253,6519252,75,0,0,D
0,243,92198596,78,0,0,D
0,244,36603123,59,0,0,D
0,256,70575188,57,0,0,D
0,255,11072615,79,0,0,D
0,239,62278114,20,0,0,D
0,260,86979410,21,1,0,D
0,249,37431361,78,1,0,D
0,272,64356389,21,0,0,D
0,265,14435424,60,0,0,D
0,240,89244227,80,0,0,D
0,246,94427331,70,1,0,D
0,256,36492230,18,1,0,D
0,248,77555465,25,0,0,D
0,258,89179301,86,0,0,D
0,270,74315870,22,0,0,D
0,245,16821217,29,0,0,D
0,273,20524212,30,0,0,D
0,263,78405495,65,0,0,D
0,268,15013226,88,0,0,D
0,248,72345816,57,1,0,D
0,237,14508999,73,0,0,D
0,270,15552449,82,0,0,D
0,250,85694204,82,0,0,D
0,241,3785091,55,1,0,D
0,243,13334938,86,0,0,D
0,256,22050109,18,0,0,D
0,262,93566496,61,1,0,D
0,276,89337450,62,0,0,D
0,253,77944369,73,0,0,D
0,266,61224461,73,0,0,D
0,243,82163161,79,0,0,D
0,245,42391126,55,1,0,D
0,241,72946788,73,0,0,D
0,278,57416505,80,0,0,D
0,258,20383449,87,0,0,D
0,264,38173088,29,0,0,D
0,258,8727230,22,1,0,D
0,249,64698670,77,1,0,D
0,275,64465600,19,0,0,D
0,255,63378186,80,0,0,D
0,274,5863016,58,0,0,D
0,269,75522900,62,0,0,D
0,267,15223884,68,0,0,D
0,269,97707944,57,0,0,D
0,268,30509229,67,1,0,D
0,278,83250735,59,1,0,D
0,281,64558786,72,0,0,D
0,239,77602367,74,1,0,D
0,249,26776711,58,0,0,D
0,237,84850645,70,0,0,D
0,250,45263386,72,0,0,D
0,276,80972081,62,1,0,D
0,239,36989712,21,0,0,D
0,260,19950085,72,0,0,D
0,236,91633092,67,1,0,D
0,235,65340184,23,1,0,D
0,270,90500150,79,0,0,D
0,236,77954376,80,0,0,D
0,259,23063489,72,1,0,D
0,275,71563733,64,1,0,D
0,251,30963914,86,0,0,D
0,236,21306399,90,0,0,D
0,261,43781625,66,0,0,D
0,249,21166229,83,0,0,D
0,236,54378469,63,0,0,D
0,275,30180523,57,0,0,D
0,264,71269535,28,1,0,D
0,255,5660537,27,0,0,D
0,266,70501166,22,0,0,D
0,250,60906771,69,1,0,D
0,268,78120453,75,1,0,D
0,249,65358705,87,0,0,D
0,268,37604993,70,0,0,D
0,236,11581927,65,0,0,D
0,267,1162334,67,1,0,D
0,280,71826445,79,0,0,D
0,246,13549481,67,0,0,D
0,274,32455297,73,0,0,D
0,260,74793389,64,1,0,D
0,253,96343328,70,0,0,D
0,240,93359364,82,0,0,D
0,277,5013055,69,1,0,D
0,247,27891169,58,1,0,D
0,276,55055158,61,1,0,D
0,243,6575293,86,0,0,D
0,250,47827514,64,0,0,D
0,256,5030651,58,0,0,D
0,256,29981855,84,0,0,D
0,237,6809010,20,0,0,D
0,280,37103731,30,0,0,D
0,249,21170162,76,0,0,D
0,237,71007006,80,0,0,D
0,240,2945406,64,1,0,D
0,266,30480721,87,0,0,D
0,243,47603348,66,0,0,D
0,281,16558049,60,0,0,D
0,246,82608910,85,0,0,D
0,246,58859126,90,0,0,D
0,281,4124802,69,0,0,D
0,266,76335157,85,0,0,D
0,270,10807999,86,0,0,D
0,242,68987292,67,0,0,D
0,246,9838246,24,0,0,D
0,277,32646456,83,0,0,D
0,251,48396773,90,0,0,D
0,240,87483873,28,1,0,D
0,276,96077985,30,1,0,D
0,253,97674662,81,0,0,D
0,277,85688802,67,0,0,D
0,271,4229788,72,0,0,D
0,278,40237304,61,0,0,D
0,266,39047420,59,0,0,D
0,266,96498009,78,0,0,D
0,270,18384579,65,1,0,D
0,242,13945005,23,0,0,D
0,252,14754981,19,1,0,D
0,247,73202587,74,0,0,D
0,250,37270548,81,0,0,D
0,246,22412300,62,0,0,D
0,249,34029087,83,0,0,D
0,270,55713379,71,0,0,D
0,244,43959841,29,0,0,D
0,260,56676363,62,1,0,D
0,257,81255907,65,1,0,D
0,246,23761205,21,0,0,D
0,245,58855237,72,0,0,D
0,252,27717241,65,0,0,D
0,251,11475760,88,0,0,D
0,247,42253455,80,0,0,D
0,278,2550090,74,1,0,D
0,247,15293500,30,0,0,D
0,281,97776461,28,1,0,D
0,259,4789915,89,0,0,D
0,265,97494600,71,1,0,D
0,273,53251499,71,1,0,D
0,257,23990913,75,0,0,D
0,261,90407607,88,0,0,D
0,269,42428591,80,0,0,D
0,251,14096127,62,1,0,D
0,265,55026160,81,0,0,D
0,247,37800705,81,0,0,D
0,243,13937953,89,0,0,D
0,260,19144457,85,0,0,D
0,270,37573181,56,1,0,D
0,277,35010203,72,0,0,D
0,271,85618960,65,1,0,D
0,281,99266448,71,0,0,D
0,240,45361340,21,0,0,D
0,263,3662947,57,0,0,D
0,246,80614314,85,0,0,D
0,272,19196377,66,0,0,D
0,258,12791908,70,0,0,D
0,264,31569742,58,1,0,D
0,255,86660612,80,0,0,D
0,264,33087312,80,0,0,D
0,271,17268610,77,0,0,D
0,248,6429356,88,0,0,D
0,238,75743494,81,0,0,D
0,243,95158930,90,0,0,D
0,276,2228420,89,0,0,D
0,256,97772430,86,0,0,D
0,259,96341961,64,0,0,D
0,279,34946187,66,1,0,D
0,276,39144796,84,0,0,D
0,256,12738450,27,0,0,D
0,256,49006674,67,0,0,D
0,246,57280445,62,0,0,D
0,279,56081175,30,0,0,D
0,270,11511559,86,0,0,D
0,255,97989349,67,1,0,D
0,270,35193069,20,1,0,D
0,242,55685364,89,0,0,D
0,257,40928933,69,0,0,D
0,280,95041531,22,0,0,D
0,277,41252404,78,1,0,D
0,249,34144586,67,1,0,D
0,247,78586218,64,1,0,D
0,250,76946994,72,0,0,D
0,247,2937568,80,0,0,D
0,251,8142192,23,1,0,D
0,240,99974023,69,1,0,D
0,244,36165126,57,0,0,D
0,251,28652725,29,0,0,D
0,265,10994630,65,0,0,D
0,273,38055889,75,0,0,D
0,256,14233894,79,0,0,D
0,277,92970930,73,1,0,D
0,260,62166099,59,0,0,D
0,248,31596455,87,0,0,D
0,236,92158415,82,0,0,D
0,280,60475327,25,1,0,D
0,261,21698169,21,1,0,D
0,258,95039528,83,0,0,D
0,281,21799515,55,1,0,D
0,247,82211890,66,1,0,D
0,277,69070057,21,0,0,D
0,261,47587979,90,0,0,D
0,240,13801543,18,0,0,D
0,278,52501771,56,1,0,D
0,238,24266782,59,0,0,D
0,241,98407104,28,1,0,D
0,242,69193390,74,0,0,D
0,275,64956009,78,1,0,D
0,236,23411910,28,0,0,D
0,265,23923307,26,0,0,D
0,238,34372128,72,0,0,D
0,276,58422599,55,1,0,D
0,278,69079402,80,0,0,D
0,241,25919865,56,0,0,D
0,253,37494012,86,0,0,D
0,244,32114172,64,0,0,D
0,281,54930379,68,0,0,D
0,239,17485970,58,0,0,D
0,244,83909290,79,0,0,D
0,258,77930286,63,0,0,D
0,280,16536875,56,1,0,D
0,235,55799495,26,1,0,D
0,247,95654933,66,0,0,D
0,265,51536721,82,0,0,D
0,270,17550340,79,0,0,D
0,257,15888035,57,0,0,D
0,281,62360622,72,0,0,D
0,259,26495494,73,0,0,D
0,249,47370330,65,0,0,D
0,261,8382279,71,1,0,D
0,240,82681034,76,0,0,D
0,246,60777679,26,1,0,D
0,272,93954753,89,0,0,D
0,270,93296689,65,1,0,D
0,259,13541364,83,0,0,D
0,271,40103930,78,0,0,D
0,245,99471345,29,0,0,D
0,241,9698559,56,0,0,D
0,275,45210523,56,0,0,D
0,281,27923840,70,0,0,D
0,278,14196095,88,0,0,D
0,278,25145181,81,0,0,D
0,260,12786788,62,0,0,D
0,237,4708962,71,0,0,D
0,267,23097814,76,1,0,D
0,271,37402211,74,1,0,D
0,277,40540618,73,1,0,D
0,248,8629508,77,1,0,D
0,257,20439469,19,1,0,D
0,259,9607610,69,1,0,D
0,244,92897189,86,0,0,D
0,240,70966470,78,0,0,D
0,258,8566604,73,0,0,D
0,259,13793047,73,1,0,D
0,238,14782249,85,0,0,D
0,266,34987053,20,1,0,D
0,259,73013341,73,0,0,D
0,253,46569107,62,0,0,D
0,270,2702501,28,0,0,D
0,254,69592071,65,0,0,D
0,249,61186487,60,0,0,D
0,256,77164302,74,0,0,D
0,242,73298116,67,1,0,D
0,278,89535381,82,0,0,D
0,235,10313377,63,0,0,D
0,279,44928416,67,1,0,D
0,244,38670081,87,0,0,D
0,260,83921055,23,1,0,D
0,248,27755738,90,0,0,D
0,261,40788279,55,1,0,D
0,264,57503930,65,0,0,D
0,269,54894367,69,0,0,D
0,235,34498640,27,0,0,D
0,271,89559519,71,0,0,D
0,255,45237432,71,0,0,D
0,235,76809070,78,1,0,D
0,261,15156859,29,1,0,D
0,245,79758310,59,0,0,D
0,256,59451781,28,0,0,D
0,267,87428507,25,0,0,D
0,260,66463687,55,0,0,D
0,281,58205027,75,0,0,D
0,272,8708289,68,0,0,D
0,243,90338457,90,0,0,D
0,238,60661764,66,0,0,D
0,261,72952594,81,0,0,D
0,280,28969700,25,1,0,D
0,278,63558690,26,1,0,D
0,244,9690068,19,1,0,D
0,272,80295414,80,0,0,D
0,276,79360912,87,0,0,D
0,235,6081538,21,0,0,D
0,244,93575588,72,0,0,D
0,279,19630719,60,1,0,D
0,275,26532694,20,0,0,D
0,279,69089514,75,1,0,D
0,269,55766241,80,0,0,D
0,240,93542595,61,1,0,D
0,252,44453679,84,0,0,D
0,240,4224900,21,0,0,D
0,262,77736969,66,0,0,D
0,255,87090103,23,1,0,D
0,277,87081411,58,1,0,D
0,273,93300310,24,0,0,D
0,265,1187676,75,0,0,D
0,262,37401332,63,0,0,D
0,263,98419306,77,1,0,D
0,236,69368505,59,0,0,D
0,237,76405067,90,0,0,D
0,252,74494437,28,0,0,D
0,255,38809572,24,1,0,D
0,257,45011101,60,1,0,D
0,249,16199826,18,1,0,D
0,247,12791067,73,0,0,D
0,249,66163238,72,0,0,D
0,257,48845385,87,0,0,D
0,267,16703476,82,0,0,D
0,271,13038556,76,1,0,D
0,260,81731369,21,0,0,D
0,252,79789621,79,0,0,D
0,264,29652094,64,0,0,D
0,252,57076139,88,0,0,D
0,281,96198674,71,1,0,D
0,264,4228035,70,0,0,D
0,238,41647955,55,0,0,D
0,275,83161593,29,1,0,D
0,264,69555223,55,1,0,D
0,275,20339064,56,0,0,D
0,251,72667472,88,0,0,D
0,274,48472088,67,1,0,D
0,236,24060039,57,0,0,D
0,280,27717033,68,1,0,D
0,264,94417729,75,1,0,D
0,250,4014164,24,0,0,D
0,263,40243219,67,0,0,D
0,244,7333890,65,1,0,D
0,255,51702622,69,0,0,D
0,241,11150677,26,1,0,D
0,260,3348249,61,0,0,D
0,262,96728611,62,1,0,D
0,281,99204468,85,0,0,D
0,266,97861723,64,1,0,D
0,264,48208624,60,1,0,D
0,241,8559663,19,0,0,D
0,261,46700967,67,0,0,D
0,243,9338955,84,0,0,D
0,269,52836716,76,0,0,D
0,279,96136505,78,1,0,D
0,257,92837307,61,0,0,D
0,256,29250696,85,0,0,D
0,277,74651106,71,0,0,D
0,244,25465353,22,0,0,D
0,274,38717623,73,0,0,D
0,265,84092847,74,0,0,D
0,261,30663647,84,0,0,D
0,237,26908253,64,0,0,D
0,241,8381829,80,0,0,D
0,270,78365816,87,0,0,D
0,246,5521002,21,1,0,D
0,246,20894352,60,0,0,D
0,253,57101961,24,0,0,D
0,259,89289422,64,1,0,D
0,280,15926329,20,0,0,D
0,240,34060180,82,0,0,D
0,235,52419166,22,0,0,D
0,259,32430809,28,0,0,D
0,249,30950491,77,0,0,D
0,272,92727590,27,1,0,D
0,269,23845848,55,0,0,D
0,244,41666971,19,1,0,D
0,241,88460853,76,0,0,D
0,243,34227631,90,0,0,D
0,243,47459035,70,0,0,D
0,247,92240751,80,0,0,D
0,259,28684032,55,0,0,D
0,280,61393051,83,0,0,D
0,264,35099648,28,0,0,D
0,269,61244881,81,0,0,D
0,249,91758502,56,0,0,D
0,261,23568088,60,1,0,D
0,270,18582671,58,0,0,D
0,241,59659882,88,0,0,D
0,258,92587470,66,0,0,D
0,272,93542206,20,0,0,D
0,255,68026212,60,0,0,D
0,254,97397779,72,1,0,D
0,276,85518274,29,0,0,D
0,278,37411132,63,0,0,D
0,247,14088089,76,0,0,D
0,278,65715783,76,0,0,D
0,260,4817852,21,1,0,D
0,252,2895033,62,0,0,D
0,242,22262163,77,1,0,D
0,240,90877130,68,0,0,D
0,244,52550098,87,0,0,D
0,242,93772021,64,0,0,D
0,275,68106299,88,0,0,D
0,238,83633807,86,0,0,D
0,235,82568377,70,0,0,D
0,281,16796110,84,0,0,D
0,238,3349956,27,0,0,D
0,272,9819871,77,0,0,D
0,255,9244867,88,0,0,D
0,248,99149792,62,0,0,D
0,241,38088027,79,0,0,D
0,261,18967792,73,0,0,D
0,249,55540202,59,0,0,D
0,244,82385764,62,0,0,D
0,247,13742779,89,0,0,D
0,250,23611647,20,0,0,D
0,246,91182349,81,0,0,D
0,249,6123864,21,0,0,D
0,261,18636695,65,0,0,D
0,260,57331122,90,0,0,D
0,255,55788967,78,0,0,D
