year,dep_delay,carrier,origin,dest,air_time,distance
2013,52,EV,EWR,BTV,45,266
2013,56,B6,JFK,BTV,55,266
2013,57,B6,JFK,BTV,52,266
2013,68,EV,EWR,BTV,49,266
2013,80,B6,JFK,BTV,48,266
2013,60,B6,JFK,BTV,46,266
2013,7,EV,EWR,BTV,46,266
2013,5,B6,JFK,BTV,42,266
2013,8,EV,EWR,BTV,46,266
2013,8,B6,JFK,BTV,45,266
2013,62,EV,LGA,BTV,38,258
2013,79,EV,EWR,BTV,47,266
2013,54,B6,JFK,BTV,43,266
2013,73,EV,EWR,BTV,44,266
2013,51,B6,JFK,BTV,45,266
2013,88,EV,EWR,BTV,41,266
2013,53,B6,JFK,BTV,49,266
2013,60,B6,JFK,BTV,45,266
2013,94,EV,EWR,BTV,44,266
2013,99,EV,EWR,BTV,48,266
2013,62,EV,EWR,BTV,44,266
2013,96,EV,EWR,BUF,55,282
2013,71,B6,JFK,BUF,58,301
2013,7,B6,JFK,BUF,54,301
2013,52,EV,EWR,BUF,52,282
2013,6,B6,JFK,BUF,56,301
2013,8,B6,JFK,BUF,54,301
2013,9,B6,JFK,BUF,66,301
2013,5,B6,JFK,BUF,57,301
2013,5,B6,JFK,BUF,55,301
2013,50,B6,JFK,BUF,58,301
2013,61,B6,JFK,BUF,49,301
2013,98,9E,JFK,BUF,58,301
2013,70,B6,JFK,BUF,62,301
2013,5,B6,JFK,BUF,70,301
2013,51,EV,EWR,BUF,53,282
2013,66,B6,JFK,BUF,57,301
2013,54,B6,JFK,BUF,56,301
2013,65,B6,JFK,BUF,56,301
2013,8,B6,JFK,BUF,62,301
2013,68,B6,JFK,BUF,58,301
2013,67,B6,JFK,BUF,55,301
2013,5,B6,JFK,BUF,56,301
2013,73,B6,JFK,BUF,54,301
2013,8,B6,JFK,BUF,51,301
2013,58,EV,EWR,BUF,49,282
2013,7,B6,JFK,BUF,51,301
2013,56,B6,JFK,BUF,57,301
2013,8,B6,JFK,BUF,53,301
2013,8,EV,EWR,BUF,47,282
2013,9,B6,JFK,BUF,52,301
2013,64,EV,EWR,BUF,48,282
2013,6,B6,JFK,BUF,54,301
2013,8,B6,JFK,BUF,54,301
2013,77,B6,JFK,BUF,55,301
2013,79,B6,JFK,BUF,59,301
2013,69,B6,JFK,BUF,57,301
2013,77,EV,EWR,BUF,51,282
2013,97,B6,JFK,BUF,47,301
2013,92,B6,JFK,BUF,57,301
2013,9,B6,JFK,BUF,55,301
2013,6,B6,JFK,BUR,364,2465
2013,6,B6,JFK,BUR,355,2465
2013,80,9E,JFK,BWI,41,184
2013,96,9E,JFK,BWI,45,184
2013,51,9E,JFK,BWI,34,184
2013,7,EV,EWR,BWI,35,169
2013,87,9E,JFK,BWI,35,184
2013,6,9E,JFK,BWI,37,184
2013,58,9E,JFK,BWI,35,184
2013,9,9E,JFK,BWI,35,184
2013,97,9E,JFK,BWI,35,184
2013,64,9E,JFK,BWI,47,184
2013,59,EV,EWR,CAE,99,602
2013,6,FL,LGA,CAK,67,397
2013,75,FL,LGA,CAK,64,397
2013,5,FL,LGA,CAK,64,397
2013,92,FL,LGA,CAK,65,397
2013,54,FL,LGA,CAK,63,397
2013,82,FL,LGA,CAK,68,397
2013,5,FL,LGA,CAK,60,397
2013,84,9E,JFK,DCA,46,213
2013,62,EV,EWR,DCA,49,199
2013,9,US,LGA,DCA,47,214
2013,8,MQ,JFK,DCA,60,213
2013,65,EV,EWR,DCA,41,199
2013,65,EV,EWR,DCA,39,199
2013,62,EV,EWR,DCA,43,199
2013,50,MQ,JFK,DCA,51,213
2013,6,EV,EWR,DCA,41,199
2013,7,US,LGA,DCA,46,214
2013,5,US,LGA,DCA,44,214
2013,61,EV,EWR,DCA,41,199
2013,5,9E,JFK,DCA,47,213
2013,8,MQ,JFK,DCA,56,213
2013,9,MQ,JFK,DCA,49,213
2013,95,EV,EWR,DCA,42,199
2013,6,EV,EWR,DCA,38,199
2013,87,EV,EWR,DCA,41,199
2013,86,US,LGA,DCA,44,214
2013,7,9E,JFK,DCA,43,213
2013,59,9E,JFK,DCA,47,213
2013,68,MQ,JFK,DCA,52,213
2013,50,US,LGA,DCA,41,214
2013,84,EV,EWR,DCA,50,199
2013,51,US,LGA,DCA,50,214
2013,50,MQ,JFK,DCA,41,213
2013,90,MQ,JFK,DCA,97,213
2013,62,US,LGA,DCA,48,214
2013,67,US,LGA,DCA,44,214
2013,75,US,LGA,DCA,43,214
2013,52,US,LGA,DCA,54,214
2013,73,MQ,JFK,DCA,53,213
2013,91,9E,JFK,DCA,48,213
2013,69,MQ,JFK,DCA,55,213
2013,8,EV,EWR,DCA,42,199
2013,50,US,LGA,DCA,46,214
2013,6,US,LGA,DCA,52,214
2013,50,9E,JFK,DCA,44,213
2013,60,EV,EWR,DCA,45,199
2013,86,MQ,JFK,DCA,49,213
2013,9,9E,JFK,DCA,44,213
2013,57,MQ,JFK,DCA,48,213
2013,6,US,LGA,DCA,41,214
2013,59,MQ,JFK,DCA,48,213
2013,6,US,LGA,DCA,40,214
2013,6,9E,JFK,DCA,45,213
2013,9,US,LGA,DCA,47,214
2013,53,9E,JFK,DCA,45,213
2013,5,MQ,JFK,DCA,49,213
2013,66,MQ,JFK,DCA,59,213
2013,9,US,LGA,DCA,45,214
2013,9,US,LGA,DCA,45,214
2013,98,US,LGA,DCA,48,214
2013,57,US,LGA,DCA,47,214
2013,80,US,LGA,DCA,46,214
2013,62,US,LGA,DCA,53,214
2013,59,EV,EWR,DCA,42,199
2013,82,US,LGA,DCA,51,214
2013,7,US,LGA,DCA,41,214
2013,80,EV,EWR,DCA,43,199
2013,65,EV,EWR,DCA,40,199
2013,68,US,LGA,DCA,47,214
2013,64,US,LGA,DCA,48,214
2013,62,US,LGA,DCA,47,214
2013,58,US,LGA,DCA,40,214
2013,6,US,LGA,DCA,42,214
2013,86,EV,EWR,DCA,40,199
2013,66,US,LGA,DCA,40,214
2013,62,9E,JFK,DCA,41,213
2013,5,US,LGA,DCA,44,214
2013,66,EV,EWR,DCA,45,199
2013,5,US,LGA,DCA,45,214
2013,7,US,LGA,DCA,42,214
2013,50,9E,JFK,DCA,42,213
2013,7,US,LGA,DCA,43,214
2013,7,EV,EWR,DCA,42,199
2013,5,9E,JFK,DCA,46,213
2013,7,MQ,JFK,DCA,47,213
2013,65,EV,EWR,DCA,42,199
2013,66,US,LGA,DCA,56,214
2013,50,US,LGA,DCA,45,214
2013,58,US,LGA,DCA,57,214
2013,91,US,LGA,DCA,62,214
2013,50,US,LGA,DCA,43,214
2013,77,EV,EWR,DCA,38,199
2013,57,9E,JFK,DCA,39,213
2013,74,US,LGA,DCA,39,214
2013,65,EV,EWR,DCA,36,199
2013,8,MQ,JFK,DCA,48,213
2013,50,EV,EWR,DCA,39,199
2013,8,MQ,JFK,DCA,55,213
2013,91,EV,EWR,DCA,37,199
2013,7,UA,EWR,DEN,236,1605
2013,65,WN,EWR,DEN,246,1605
2013,5,B6,JFK,DEN,219,1626
2013,7,DL,LGA,DEN,229,1620
2013,9,UA,EWR,DEN,226,1605
2013,77,UA,EWR,DEN,224,1605
2013,57,UA,EWR,DEN,225,1605
2013,7,UA,EWR,DEN,224,1605
2013,7,UA,EWR,DEN,232,1605
2013,5,UA,EWR,DEN,230,1605
2013,6,UA,LGA,DEN,241,1620
2013,9,DL,JFK,DEN,299,1626
2013,9,UA,EWR,DEN,250,1605
2013,6,UA,LGA,DEN,233,1620
2013,74,UA,EWR,DEN,229,1605
2013,9,UA,EWR,DEN,223,1605
2013,59,DL,LGA,DEN,232,1620
2013,89,F9,LGA,DEN,222,1620
2013,71,UA,EWR,DEN,219,1605
2013,7,B6,JFK,DEN,221,1626
2013,5,F9,LGA,DEN,223,1620
2013,88,DL,LGA,DEN,224,1620
2013,68,UA,EWR,DEN,218,1605
2013,67,DL,LGA,DEN,231,1620
2013,51,UA,EWR,DEN,221,1605
2013,9,UA,EWR,DEN,235,1605
2013,6,WN,EWR,DEN,228,1605
2013,8,UA,LGA,DEN,215,1620
2013,7,WN,EWR,DEN,233,1605
2013,72,B6,JFK,DEN,260,1626
2013,8,UA,LGA,DEN,219,1620
2013,77,DL,LGA,DEN,218,1620
2013,82,UA,EWR,DEN,219,1605
2013,66,UA,LGA,DEN,216,1620
2013,6,UA,LGA,DEN,224,1620
2013,76,UA,EWR,DEN,213,1605
2013,61,WN,LGA,DEN,222,1620
2013,55,WN,EWR,DEN,228,1605
2013,72,F9,LGA,DEN,238,1620
2013,5,DL,LGA,DEN,229,1620
2013,8,UA,EWR,DEN,237,1605
2013,50,UA,LGA,DEN,218,1620
2013,8,WN,EWR,DEN,223,1605
2013,8,UA,LGA,DEN,235,1620
2013,54,UA,LGA,DEN,239,1620
2013,53,DL,LGA,DEN,245,1620
2013,73,F9,LGA,DEN,261,1620
2013,94,B6,JFK,DEN,235,1626
2013,7,UA,EWR,DEN,240,1605
2013,5,UA,LGA,DEN,246,1620
2013,75,WN,LGA,DEN,244,1620
2013,88,WN,EWR,DEN,234,1605
2013,5,UA,EWR,DEN,242,1605
2013,7,UA,EWR,DEN,219,1605
2013,5,UA,EWR,DEN,233,1605
2013,5,WN,LGA,DEN,240,1620
2013,8,DL,JFK,DEN,239,1626
2013,99,F9,LGA,DEN,240,1620
2013,9,UA,EWR,DEN,207,1605
2013,5,UA,EWR,DEN,217,1605
2013,5,UA,EWR,DEN,215,1605
2013,6,UA,EWR,DEN,219,1605
2013,75,WN,EWR,DEN,208,1605
2013,9,UA,LGA,DEN,215,1620
2013,7,DL,LGA,DEN,213,1620
2013,63,AA,LGA,DFW,211,1389
2013,63,UA,EWR,DFW,206,1372
2013,6,AA,LGA,DFW,225,1389
2013,56,AA,EWR,DFW,224,1372
2013,6,UA,EWR,DFW,202,1372
2013,6,UA,EWR,DFW,200,1372
2013,60,UA,EWR,DFW,192,1372
2013,6,AA,LGA,DFW,192,1389
2013,8,AA,LGA,DFW,241,1389
2013,79,UA,EWR,DFW,197,1372
2013,66,AA,EWR,DFW,202,1372
2013,95,AA,LGA,DFW,209,1389
2013,65,UA,EWR,DFW,201,1372
2013,58,UA,EWR,DFW,207,1372
2013,75,AA,EWR,DFW,206,1372
2013,56,9E,JFK,DFW,202,1391
2013,62,AA,LGA,DFW,212,1389
2013,83,UA,EWR,DFW,208,1372
2013,7,AA,EWR,DFW,218,1372
2013,6,AA,LGA,DFW,200,1389
2013,8,AA,EWR,DFW,200,1372
2013,7,UA,EWR,DFW,202,1372
2013,6,AA,JFK,DFW,197,1391
2013,98,UA,EWR,DFW,183,1372
2013,85,AA,LGA,DFW,195,1389
2013,75,AA,JFK,DFW,193,1391
2013,82,UA,EWR,DFW,194,1372
2013,7,UA,EWR,DFW,197,1372
2013,95,AA,EWR,DFW,185,1372
2013,87,AA,LGA,DFW,224,1389
2013,51,AA,LGA,DFW,205,1389
2013,98,AA,EWR,DFW,227,1372
2013,92,9E,JFK,DFW,217,1391
2013,69,AA,LGA,DFW,215,1389
2013,53,UA,EWR,DFW,210,1372
2013,64,AA,LGA,DFW,210,1389
2013,9,UA,EWR,DFW,208,1372
2013,7,AA,LGA,DFW,215,1389
2013,69,AA,EWR,DFW,209,1372
2013,64,AA,LGA,DFW,198,1389
2013,7,AA,LGA,DFW,199,1389
2013,6,AA,JFK,DFW,199,1391
2013,67,AA,LGA,DFW,200,1389
2013,71,AA,LGA,DFW,199,1389
2013,83,AA,EWR,DFW,194,1372
2013,56,AA,LGA,DFW,214,1389
2013,6,UA,EWR,DFW,197,1372
2013,75,AA,EWR,DFW,205,1372
2013,94,AA,LGA,DFW,209,1389
2013,9,AA,LGA,DFW,225,1389
2013,65,UA,EWR,DFW,210,1372
2013,6,AA,LGA,DFW,204,1389
2013,88,UA,EWR,DFW,212,1372
2013,92,AA,EWR,DFW,205,1372
2013,54,AA,EWR,DFW,204,1372
2013,83,AA,LGA,DFW,217,1389
2013,87,AA,LGA,DFW,191,1389
2013,5,AA,LGA,DFW,188,1389
2013,9,AA,EWR,DFW,183,1372
2013,6,AA,LGA,DFW,185,1389
2013,9,UA,EWR,DFW,184,1372
2013,97,EV,EWR,DSM,154,1017
2013,8,EV,EWR,DSM,136,1017
2013,7,EV,EWR,DTW,84,488
2013,6,EV,EWR,DTW,87,488
2013,73,EV,EWR,DTW,80,488
2013,8,9E,JFK,DTW,91,509
2013,76,MQ,LGA,DTW,82,502
2013,63,EV,EWR,DTW,85,488
2013,5,DL,LGA,DTW,88,502
2013,5,MQ,LGA,DTW,85,502
2013,9,EV,EWR,DTW,88,488
2013,93,EV,EWR,DTW,93,488
2013,8,DL,JFK,DTW,95,509
2013,6,DL,LGA,DTW,82,502
2013,74,EV,EWR,DTW,81,488
2013,8,MQ,LGA,DTW,98,502
2013,8,DL,LGA,DTW,86,502
2013,7,EV,EWR,DTW,104,488
2013,5,DL,LGA,DTW,112,502
2013,66,DL,LGA,DTW,96,502
2013,86,DL,LGA,DTW,98,502
2013,6,MQ,LGA,DTW,89,502
2013,65,EV,EWR,DTW,94,488
2013,5,MQ,LGA,DTW,87,502
2013,59,DL,LGA,DTW,93,502
2013,92,EV,EWR,DTW,82,488
2013,59,DL,EWR,DTW,80,488
2013,66,MQ,LGA,DTW,94,502
2013,6,MQ,LGA,DTW,95,502
2013,6,9E,JFK,DTW,87,509
2013,6,EV,EWR,DTW,83,488
2013,81,EV,EWR,DTW,90,488
2013,8,DL,LGA,DTW,87,502
2013,50,EV,EWR,DTW,96,488
2013,89,EV,EWR,DTW,81,488
2013,6,MQ,LGA,DTW,81,502
2013,93,EV,EWR,DTW,83,488
2013,7,DL,EWR,DTW,79,488
2013,57,MQ,LGA,DTW,80,502
2013,9,EV,EWR,DTW,85,488
2013,6,DL,EWR,DTW,79,488
2013,9,MQ,LGA,DTW,77,502
2013,50,EV,EWR,DTW,80,488
2013,70,MQ,LGA,DTW,83,502
2013,70,EV,EWR,DTW,80,488
2013,68,MQ,LGA,DTW,86,502
2013,62,MQ,LGA,DTW,90,502
2013,97,EV,EWR,DTW,89,488
2013,5,DL,LGA,DTW,81,502
2013,5,DL,LGA,DTW,80,502
2013,77,MQ,LGA,DTW,80,502
2013,98,EV,EWR,DTW,82,488
2013,52,EV,EWR,DTW,76,488
2013,71,EV,EWR,DTW,73,488
2013,73,EV,EWR,DTW,78,488
2013,80,DL,LGA,DTW,80,502
2013,7,UA,EWR,FLL,158,1065
2013,52,AA,JFK,FLL,172,1069
2013,6,UA,EWR,FLL,152,1065
2013,7,B6,JFK,FLL,153,1069
2013,77,DL,LGA,FLL,152,1076
2013,7,B6,EWR,FLL,151,1065
2013,7,DL,JFK,FLL,152,1069
2013,8,DL,LGA,FLL,149,1076
2013,9,B6,LGA,FLL,150,1076
2013,6,B6,JFK,FLL,153,1069
2013,89,UA,EWR,FLL,160,1065
2013,65,B6,EWR,FLL,154,1065
2013,82,B6,JFK,FLL,163,1069
2013,8,DL,LGA,FLL,163,1076
2013,9,UA,EWR,FLL,158,1065
2013,58,B6,JFK,FLL,157,1069
2013,7,DL,JFK,FLL,156,1069
2013,88,DL,LGA,FLL,160,1076
2013,57,B6,JFK,FLL,158,1069
2013,6,B6,JFK,FLL,163,1069
2013,51,UA,EWR,FLL,174,1065
2013,7,DL,LGA,FLL,159,1076
2013,50,DL,LGA,FLL,233,1076
2013,71,B6,JFK,FLL,166,1069
2013,5,UA,EWR,FLL,186,1065
2013,8,B6,JFK,FLL,175,1069
2013,50,B6,EWR,FLL,171,1065
2013,7,B6,LGA,FLL,192,1076
2013,5,UA,EWR,FLL,193,1065
2013,54,DL,LGA,FLL,186,1076
2013,60,UA,EWR,FLL,170,1065
2013,89,DL,LGA,FLL,170,1076
2013,6,DL,LGA,FLL,167,1076
2013,8,DL,JFK,FLL,166,1069
2013,71,DL,LGA,FLL,151,1076
2013,8,UA,EWR,FLL,144,1065
2013,7,UA,EWR,FLL,147,1065
2013,50,DL,JFK,FLL,135,1069
2013,58,UA,EWR,FLL,143,1065
2013,9,B6,JFK,FLL,148,1069
2013,7,UA,EWR,FLL,148,1065
2013,8,B6,JFK,FLL,150,1069
2013,88,B6,JFK,FLL,154,1069
2013,5,UA,EWR,FLL,147,1065
2013,5,B6,EWR,FLL,142,1065
2013,9,B6,JFK,FLL,143,1069
2013,8,DL,LGA,FLL,143,1076
2013,62,B6,JFK,FLL,141,1069
2013,65,DL,LGA,FLL,147,1076
2013,6,B6,JFK,FLL,141,1069
2013,98,B6,EWR,FLL,145,1065
2013,57,B6,JFK,FLL,146,1069
2013,56,B6,JFK,FLL,149,1069
2013,77,B6,LGA,FLL,150,1076
2013,71,UA,EWR,FLL,155,1065
2013,61,B6,LGA,FLL,145,1076
2013,62,B6,EWR,FLL,152,1065
2013,55,UA,EWR,FLL,147,1065
2013,65,B6,LGA,FLL,146,1076
2013,55,B6,JFK,FLL,145,1069
2013,61,B6,LGA,FLL,155,1076
2013,95,B6,LGA,FLL,176,1076
2013,5,DL,JFK,FLL,170,1069
2013,56,UA,EWR,FLL,175,1065
2013,78,B6,JFK,FLL,168,1069
2013,80,DL,LGA,FLL,166,1076
2013,6,UA,EWR,FLL,152,1065
2013,52,UA,EWR,FLL,171,1065
2013,99,B6,LGA,FLL,149,1076
2013,52,DL,JFK,FLL,168,1069
2013,7,B6,EWR,FLL,153,1065
2013,6,B6,JFK,FLL,175,1069
2013,6,B6,EWR,FLL,159,1065
2013,8,UA,EWR,FLL,158,1065
2013,66,B6,JFK,FLL,164,1069
2013,6,B6,JFK,FLL,149,1069
2013,78,B6,JFK,FLL,141,1069
2013,6,B6,LGA,FLL,141,1076
2013,7,B6,JFK,FLL,144,1069
2013,8,B6,JFK,FLL,147,1069
2013,6,DL,JFK,FLL,153,1069
2013,9,B6,JFK,FLL,144,1069
2013,6,UA,EWR,FLL,145,1065
2013,63,B6,JFK,FLL,150,1069
2013,66,DL,JFK,FLL,138,1069
2013,8,UA,EWR,FLL,136,1065
2013,80,B6,JFK,FLL,153,1069
2013,7,B6,JFK,FLL,144,1069
2013,59,B6,LGA,FLL,151,1076
2013,78,B6,EWR,FLL,167,1065
2013,87,B6,JFK,FLL,151,1069
2013,55,DL,JFK,FLL,156,1069
2013,51,B6,JFK,FLL,150,1069
2013,57,DL,LGA,FLL,207,1076
2013,5,DL,JFK,FLL,187,1069
2013,96,DL,LGA,FLL,179,1076
2013,57,B6,JFK,FLL,171,1069
2013,68,B6,JFK,FLL,168,1069
2013,5,B6,JFK,FLL,164,1069
2013,7,DL,JFK,FLL,174,1069
2013,6,UA,EWR,FLL,166,1065
2013,81,UA,EWR,FLL,171,1065
2013,7,B6,JFK,FLL,163,1069
2013,78,B6,LGA,FLL,163,1076
2013,64,B6,EWR,FLL,165,1065
2013,6,UA,EWR,FLL,177,1065
2013,53,DL,JFK,FLL,186,1069
2013,65,B6,JFK,FLL,178,1069
2013,79,UA,EWR,FLL,173,1065
2013,61,UA,EWR,FLL,204,1065
2013,72,B6,JFK,FLL,180,1069
2013,50,DL,JFK,FLL,180,1069
2013,59,B6,EWR,FLL,177,1065
2013,83,DL,LGA,FLL,163,1076
2013,5,UA,EWR,FLL,155,1065
2013,5,UA,EWR,FLL,159,1065
2013,76,B6,LGA,FLL,153,1076
2013,54,UA,EWR,FLL,143,1065
2013,61,B6,JFK,FLL,137,1069
2013,8,UA,EWR,FLL,138,1065
2013,58,B6,JFK,FLL,134,1069
2013,6,B6,LGA,FLL,145,1076
2013,6,DL,LGA,FLL,157,1076
2013,6,UA,EWR,FLL,145,1065
2013,82,B6,LGA,FLL,147,1076
2013,6,B6,LGA,FLL,145,1076
2013,6,UA,EWR,FLL,144,1065
2013,77,UA,EWR,FLL,166,1065
2013,9,B6,JFK,FLL,142,1069
2013,67,UA,EWR,FLL,133,1065
2013,70,DL,LGA,FLL,142,1076
2013,73,B6,JFK,FLL,139,1069
2013,84,B6,LGA,FLL,142,1076
2013,7,DL,LGA,FLL,156,1076
2013,9,UA,EWR,FLL,144,1065
2013,7,UA,EWR,FLL,140,1065
2013,6,B6,JFK,FLL,154,1069
2013,5,UA,EWR,FLL,164,1065
2013,5,UA,EWR,FLL,161,1065
2013,57,B6,LGA,FLL,153,1076
2013,5,DL,JFK,FLL,143,1069
2013,6,UA,EWR,FLL,152,1065
2013,6,B6,LGA,FLL,140,1076
2013,51,EV,EWR,GRR,103,605
2013,67,EV,EWR,GRR,96,605
2013,65,EV,EWR,GRR,100,605
2013,84,EV,EWR,GRR,106,605
2013,53,EV,EWR,GRR,101,605
2013,88,EV,EWR,GRR,93,605
2013,9,EV,EWR,GRR,95,605
2013,72,EV,EWR,GRR,95,605
2013,8,EV,EWR,GRR,98,605
2013,59,EV,EWR,GRR,97,605
2013,5,EV,EWR,GRR,93,605
2013,62,EV,EWR,GRR,93,605
2013,88,EV,EWR,GRR,98,605
2013,60,EV,EWR,GRR,87,605
2013,6,EV,EWR,GSO,74,445
2013,75,EV,EWR,GSO,75,445
2013,8,EV,EWR,GSO,79,445
2013,8,EV,LGA,GSO,83,461
2013,7,EV,EWR,GSO,72,445
2013,64,EV,EWR,GSO,68,445
2013,86,EV,EWR,GSO,64,445
2013,72,EV,LGA,GSO,71,461
2013,89,EV,LGA,GSO,94,461
2013,5,EV,EWR,GSO,75,445
2013,7,EV,EWR,GSO,71,445
2013,85,EV,LGA,GSO,71,461
2013,74,EV,LGA,GSO,67,461
2013,66,EV,EWR,GSO,76,445
2013,86,EV,LGA,GSO,75,461
2013,94,EV,EWR,GSO,74,445
2013,7,EV,EWR,GSO,69,445
2013,62,EV,LGA,GSO,77,461
2013,98,EV,EWR,GSO,69,445
2013,76,EV,EWR,GSO,70,445
2013,52,EV,EWR,GSO,68,445
2013,67,EV,EWR,GSO,71,445
2013,60,EV,EWR,GSO,69,445
2013,77,EV,EWR,GSP,94,594
2013,8,EV,EWR,GSP,92,594
2013,51,EV,EWR,GSP,90,594
2013,59,EV,EWR,GSP,99,594
2013,5,EV,EWR,GSP,87,594
2013,92,EV,EWR,GSP,86,594
2013,78,EV,EWR,GSP,85,594
2013,60,EV,EWR,GSP,92,594
2013,92,EV,EWR,GSP,82,594
2013,6,HA,JFK,HNL,636,4983
2013,8,UA,EWR,HNL,614,4963
2013,61,UA,EWR,HNL,666,4963
2013,53,HA,JFK,HNL,635,4983
2013,5,UA,EWR,HNL,622,4963
2013,7,UA,EWR,HNL,623,4963
2013,7,UA,EWR,HNL,638,4963
2013,97,B6,JFK,HOU,219,1428
2013,88,B6,JFK,HOU,209,1428
2013,6,WN,EWR,HOU,213,1411
2013,59,B6,JFK,HOU,223,1428
2013,9,B6,JFK,HOU,218,1428
2013,6,WN,EWR,HOU,192,1411
2013,6,WN,EWR,HOU,206,1411
2013,81,B6,JFK,HOU,208,1428
2013,82,WN,EWR,HOU,231,1411
2013,52,WN,EWR,HOU,212,1411
2013,5,WN,EWR,HOU,224,1411
2013,6,WN,EWR,HOU,202,1411
2013,72,B6,JFK,HOU,201,1428
2013,75,WN,EWR,HOU,223,1411
2013,6,B6,JFK,HOU,241,1428
2013,5,WN,EWR,HOU,217,1411
2013,77,B6,JFK,HOU,207,1428
2013,5,B6,JFK,HOU,207,1428
2013,69,WN,EWR,HOU,196,1411
2013,8,B6,JFK,HOU,198,1428
2013,91,WN,EWR,HOU,199,1411
2013,61,EV,JFK,IAD,54,228
2013,67,EV,EWR,IAD,50,212
2013,6,EV,EWR,IAD,48,212
2013,64,B6,JFK,IAD,47,228
2013,5,EV,LGA,IAD,56,229
2013,59,EV,JFK,IAD,47,228
2013,8,EV,EWR,IAD,54,212
2013,69,EV,LGA,IAD,50,229
2013,5,B6,JFK,IAD,49,228
2013,5,EV,JFK,IAD,45,228
2013,5,YV,LGA,IAD,47,229
2013,68,EV,EWR,IAD,46,212
2013,65,9E,JFK,IAD,42,228
2013,9,EV,JFK,IAD,48,228
2013,50,EV,EWR,IAD,44,212
2013,9,EV,EWR,IAD,42,212
2013,8,B6,JFK,IAD,47,228
2013,98,EV,EWR,IAD,47,212
2013,61,EV,JFK,IAD,51,228
2013,70,EV,JFK,IAD,51,228
2013,6,EV,LGA,IAD,53,229
2013,53,EV,EWR,IAD,44,212
2013,7,9E,JFK,IAD,45,228
2013,66,EV,JFK,IAD,42,228
2013,8,EV,JFK,IAD,46,228
2013,51,EV,EWR,IAD,45,212
2013,9,YV,LGA,IAD,47,229
2013,82,B6,JFK,IAD,52,228
2013,71,EV,LGA,IAD,56,229
2013,7,EV,LGA,IAD,48,229
2013,67,EV,EWR,IAD,44,212
2013,91,EV,LGA,IAD,47,229
2013,72,EV,LGA,IAD,48,229
2013,73,9E,JFK,IAD,54,228
2013,92,EV,LGA,IAD,43,229
2013,51,EV,JFK,IAD,44,228
2013,9,EV,LGA,IAD,50,229
2013,87,9E,JFK,IAD,47,228
2013,95,YV,LGA,IAD,56,229
2013,71,B6,JFK,IAD,51,228
2013,7,EV,LGA,IAD,54,229
2013,90,EV,JFK,IAD,48,228
2013,92,B6,JFK,IAD,45,228
2013,53,9E,JFK,IAD,48,228
2013,92,B6,JFK,IAD,44,228
2013,6,EV,LGA,IAD,50,229
2013,58,EV,JFK,IAD,45,228
2013,70,EV,JFK,IAD,39,228
2013,9,UA,EWR,IAH,209,1400
2013,69,UA,EWR,IAH,199,1400
2013,7,UA,EWR,IAH,208,1400
2013,96,UA,EWR,IAH,214,1400
2013,94,UA,EWR,IAH,201,1400
2013,7,UA,EWR,IAH,192,1400
2013,9,UA,EWR,IAH,188,1400
2013,5,UA,EWR,IAH,188,1400
2013,75,UA,EWR,IAH,189,1400
2013,5,UA,EWR,IAH,191,1400
2013,6,UA,EWR,IAH,199,1400
2013,6,UA,LGA,IAH,199,1416
2013,8,UA,EWR,IAH,196,1400
2013,9,UA,EWR,IAH,201,1400
2013,7,UA,LGA,IAH,206,1416
2013,9,UA,EWR,IAH,202,1400
2013,5,UA,LGA,IAH,202,1416
2013,51,UA,EWR,IAH,200,1400
2013,51,UA,LGA,IAH,217,1416
2013,9,AA,JFK,IAH,219,1417
2013,5,UA,EWR,IAH,214,1400
2013,7,UA,EWR,IAH,206,1400
2013,8,UA,EWR,IAH,242,1400
2013,6,UA,LGA,IAH,209,1416
2013,8,UA,EWR,IAH,184,1400
2013,66,UA,EWR,IAH,200,1400
2013,5,UA,LGA,IAH,198,1416
2013,68,UA,EWR,IAH,212,1400
2013,9,UA,EWR,IAH,202,1400
2013,53,UA,LGA,IAH,210,1416
2013,59,AA,JFK,IAH,240,1417
2013,87,UA,LGA,IAH,189,1416
2013,761,AA,JFK,IAH,222,1417
2013,52,UA,EWR,IAH,222,1400
2013,58,UA,LGA,IAH,220,1416
2013,58,UA,EWR,IAH,217,1400
2013,64,UA,EWR,IAH,209,1400
2013,8,UA,EWR,IAH,205,1400
2013,5,UA,EWR,IAH,211,1400
2013,8,UA,EWR,IAH,199,1400
2013,8,UA,LGA,IAH,208,1416
2013,53,UA,EWR,IAH,192,1400
2013,9,UA,EWR,IAH,191,1400
2013,7,UA,EWR,IAH,221,1400
2013,8,UA,EWR,IAH,199,1400
2013,79,UA,LGA,IAH,199,1416
2013,73,UA,EWR,IAH,192,1400
2013,5,UA,LGA,IAH,198,1416
2013,6,UA,EWR,IAH,197,1400
2013,97,AA,JFK,IAH,217,1417
2013,92,UA,EWR,IAH,199,1400
2013,7,AA,JFK,IAH,210,1417
2013,70,UA,LGA,IAH,205,1416
2013,7,UA,EWR,IAH,203,1400
2013,7,UA,EWR,IAH,193,1400
2013,6,UA,EWR,IAH,202,1400
2013,7,UA,EWR,IAH,185,1400
2013,59,MQ,JFK,IND,119,665
2013,9,EV,EWR,IND,109,645
2013,60,9E,JFK,IND,109,665
2013,75,EV,EWR,IND,101,645
